epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,1045.57,0.3696,0.28218,0.96459,0.98946,0.9888,0.99169,0.96055,0.22407,0.15414,0.77392,0.000931067,0.000931067,0.000931067
36,1074.46,0.36606,0.27832,0.96453,0.98947,0.97646,0.9924,0.95823,0.24464,0.1771,0.79035,0.000927057,0.000927057,0.000927057
37,1103.12,0.36246,0.27763,0.9634,0.99051,0.98323,0.99082,0.95453,0.24613,0.17449,0.79539,0.000922942,0.000922942,0.000922942
38,1132.01,0.3616,0.27065,0.95889,0.98457,0.9802,0.99018,0.9533,0.25656,0.18995,0.79369,0.000918725,0.000918725,0.000918725
39,1160.58,0.35958,0.27323,0.95682,0.98891,0.98421,0.9925,0.95686,0.23652,0.15974,0.78806,0.000914405,0.000914405,0.000914405
40,1189.28,0.36353,0.2742,0.9592,0.9933,0.98242,0.99253,0.95527,0.24779,0.16969,0.79037,0.000909984,0.000909984,0.000909984
41,1218.08,0.35783,0.27257,0.95637,0.99011,0.98618,0.99275,0.96126,0.2308,0.15651,0.78151,0.000905463,0.000905463,0.000905463
42,1247.41,0.35792,0.26983,0.95674,0.98212,0.98997,0.99256,0.95916,0.23935,0.17109,0.78725,0.000900844,0.000900844,0.000900844
43,1276.32,0.3565,0.26785,0.95373,0.98929,0.98609,0.99326,0.96331,0.23129,0.15673,0.77738,0.000896127,0.000896127,0.000896127
44,1305.42,0.35235,0.26938,0.9537,0.9924,0.97471,0.99219,0.96189,0.23167,0.16931,0.78053,0.000891313,0.000891313,0.000891313
45,1334.41,0.35928,0.26876,0.95451,0.98391,0.97882,0.99285,0.96199,0.22737,0.16534,0.77953,0.000886404,0.000886404,0.000886404
46,1363.26,0.35532,0.2694,0.95429,0.99138,0.9783,0.99211,0.96202,0.22714,0.156,0.77563,0.000881401,0.000881401,0.000881401
47,1392.18,0.34729,0.26399,0.95024,0.98743,0.98453,0.99341,0.9639,0.22487,0.15224,0.77114,0.000876305,0.000876305,0.000876305
48,1421.42,0.34903,0.26977,0.951,0.9817,0.98609,0.9933,0.96314,0.22952,0.15918,0.77901,0.000871117,0.000871117,0.000871117
49,1450.29,0.35044,0.26516,0.95497,0.98586,0.97757,0.99339,0.96379,0.22708,0.15885,0.77526,0.000865839,0.000865839,0.000865839
50,1479.52,0.34928,0.26694,0.95456,0.9923,0.98149,0.99269,0.96326,0.23369,0.16069,0.77924,0.000860473,0.000860473,0.000860473
51,1508.47,0.35041,0.26468,0.95512,0.98866,0.97527,0.99114,0.96073,0.2261,0.1584,0.77636,0.000855018,0.000855018,0.000855018
52,1537.62,0.35609,0.26674,0.95444,0.99394,0.97643,0.99117,0.9565,0.23609,0.17507,0.77896,0.000849477,0.000849477,0.000849477
53,1567.42,0.35517,0.26857,0.95309,0.98581,0.98701,0.99239,0.96214,0.2304,0.15892,0.77751,0.000843851,0.000843851,0.000843851
54,1596.58,0.34511,0.26723,0.95264,0.99263,0.97709,0.99246,0.96429,0.22112,0.1556,0.77109,0.000838141,0.000838141,0.000838141
55,1626.42,0.35076,0.26489,0.9522,0.99146,0.97878,0.99293,0.96461,0.22689,0.16215,0.77183,0.000832349,0.000832349,0.000832349
56,1655.71,0.34193,0.25765,0.94966,0.99351,0.97734,0.99305,0.96533,0.2294,0.1671,0.77255,0.000826477,0.000826477,0.000826477
57,1684.87,0.35121,0.27033,0.95483,0.99219,0.97635,0.99234,0.96279,0.22101,0.15299,0.77614,0.000820525,0.000820525,0.000820525
58,1713.96,0.34768,0.26175,0.95119,0.9869,0.98725,0.99348,0.96495,0.2138,0.1507,0.76585,0.000814495,0.000814495,0.000814495
59,1742.88,0.34104,0.25674,0.94752,0.98269,0.98604,0.99351,0.96499,0.20995,0.14769,0.76726,0.000808389,0.000808389,0.000808389
60,1771.8,0.35008,0.25886,0.95288,0.98525,0.98642,0.99218,0.96205,0.21793,0.15779,0.77625,0.000802208,0.000802208,0.000802208
61,1800.69,0.34307,0.25699,0.94851,0.99215,0.9771,0.99209,0.96098,0.22436,0.1551,0.77242,0.000795954,0.000795954,0.000795954
62,1829.78,0.33702,0.25558,0.94283,0.9858,0.98734,0.99294,0.96605,0.22238,0.15343,0.77108,0.000789628,0.000789628,0.000789628
63,1859.13,0.35279,0.27023,0.96074,0.98251,0.98923,0.99238,0.96181,0.23088,0.16168,0.77856,0.000783231,0.000783231,0.000783231
64,1888.3,0.34885,0.26294,0.95385,0.99282,0.97822,0.99268,0.96473,0.22664,0.15221,0.77444,0.000776766,0.000776766,0.000776766
65,1917.89,0.3417,0.25411,0.94591,0.9921,0.97797,0.99205,0.96337,0.22079,0.14739,0.77108,0.000770234,0.000770234,0.000770234
66,1948.21,0.33408,0.25132,0.94073,0.98321,0.986,0.99345,0.96587,0.22617,0.15122,0.77325,0.000763637,0.000763637,0.000763637
67,1977.76,0.33447,0.24803,0.9445,0.99162,0.981,0.993,0.96579,0.21839,0.14774,0.76898,0.000756976,0.000756976,0.000756976
68,2006.67,0.33753,0.2532,0.95104,0.98329,0.98823,0.99211,0.96391,0.22451,0.14929,0.77566,0.000750252,0.000750252,0.000750252
69,2036.12,0.33913,0.25523,0.94536,0.99222,0.98077,0.99333,0.96173,0.23228,0.15575,0.78526,0.000743468,0.000743468,0.000743468
70,2065.79,0.33954,0.25622,0.94712,0.98305,0.98758,0.99287,0.9661,0.21817,0.15192,0.76854,0.000736625,0.000736625,0.000736625
71,2095.42,0.33417,0.24781,0.94505,0.98395,0.98916,0.99311,0.96609,0.21377,0.14691,0.76706,0.000729725,0.000729725,0.000729725
72,2124.63,0.33126,0.24499,0.93801,0.98738,0.98596,0.99334,0.96397,0.21782,0.14541,0.76591,0.00072277,0.00072277,0.00072277
73,2153.97,0.33519,0.2491,0.94305,0.98768,0.98893,0.99252,0.96592,0.2133,0.14576,0.76605,0.000715761,0.000715761,0.000715761
74,2182.95,0.33678,0.24898,0.94692,0.98691,0.985,0.99276,0.96285,0.20772,0.14251,0.76574,0.0007087,0.0007087,0.0007087
75,2211.95,0.33516,0.24835,0.94311,0.98125,0.98792,0.99274,0.96439,0.21442,0.14741,0.77004,0.000701588,0.000701588,0.000701588
76,2240.93,0.33191,0.24306,0.93824,0.98596,0.9866,0.99243,0.96528,0.21173,0.14425,0.7671,0.000694428,0.000694428,0.000694428
77,2269.82,0.32287,0.23997,0.93803,0.98201,0.98826,0.99363,0.96656,0.2083,0.13961,0.7651,0.000687222,0.000687222,0.000687222
78,2299,0.32349,0.23965,0.93668,0.98874,0.98716,0.99292,0.96508,0.20963,0.13655,0.7639,0.00067997,0.00067997,0.00067997
79,2328.1,0.32433,0.24449,0.9384,0.98369,0.98989,0.99303,0.96627,0.20317,0.13776,0.75797,0.000672675,0.000672675,0.000672675
80,2357.09,0.32752,0.24335,0.93941,0.98718,0.98799,0.9931,0.96666,0.20864,0.14415,0.76585,0.000665339,0.000665339,0.000665339
81,2386.34,0.3309,0.24841,0.94162,0.98853,0.98632,0.99229,0.96617,0.21514,0.14526,0.76752,0.000657963,0.000657963,0.000657963
82,2415.31,0.32975,0.24541,0.94149,0.98144,0.98739,0.99251,0.96357,0.20878,0.14091,0.76285,0.00065055,0.00065055,0.00065055
83,2444.71,0.33138,0.24641,0.9422,0.98298,0.98627,0.99263,0.96599,0.21757,0.14642,0.7673,0.000643101,0.000643101,0.000643101
84,2473.78,0.32386,0.24525,0.93748,0.98656,0.98727,0.99334,0.96696,0.205,0.13746,0.761,0.000635617,0.000635617,0.000635617
85,2503.08,0.32534,0.24382,0.94243,0.98665,0.98764,0.99322,0.96707,0.20827,0.13929,0.76319,0.000628101,0.000628101,0.000628101
86,2532.49,0.32607,0.2419,0.93854,0.98253,0.99005,0.99339,0.96632,0.20771,0.136,0.76255,0.000620555,0.000620555,0.000620555
87,2561.62,0.32071,0.23922,0.93531,0.98622,0.98865,0.99279,0.96808,0.19772,0.13709,0.7596,0.000612981,0.000612981,0.000612981
88,2590.78,0.31268,0.23376,0.93402,0.99153,0.9869,0.9935,0.96773,0.2097,0.14195,0.76629,0.00060538,0.00060538,0.00060538
89,2620.31,0.3212,0.23978,0.93524,0.98593,0.98719,0.99239,0.96519,0.21204,0.14353,0.76946,0.000597754,0.000597754,0.000597754
90,2649.25,0.32019,0.23728,0.93747,0.9869,0.98481,0.99316,0.96551,0.20549,0.14119,0.7653,0.000590105,0.000590105,0.000590105
91,2678.31,0.31886,0.23704,0.9336,0.98383,0.98989,0.99338,0.96795,0.20793,0.15055,0.76795,0.000582435,0.000582435,0.000582435
92,2707.4,0.31355,0.23284,0.92949,0.98547,0.98894,0.99361,0.96828,0.20306,0.14203,0.7599,0.000574746,0.000574746,0.000574746
93,2736.3,0.31328,0.23216,0.93278,0.98514,0.98873,0.99318,0.96791,0.20595,0.1464,0.76097,0.00056704,0.00056704,0.00056704
94,2765.19,0.31383,0.23404,0.93362,0.98565,0.98729,0.99317,0.96672,0.20399,0.14287,0.76255,0.000559318,0.000559318,0.000559318
95,2793.81,0.30971,0.22652,0.93127,0.98396,0.98752,0.99311,0.96868,0.20244,0.13866,0.7634,0.000551584,0.000551584,0.000551584
96,2822.87,0.31356,0.2365,0.93384,0.98411,0.9845,0.99214,0.96494,0.20607,0.14297,0.76591,0.000543837,0.000543837,0.000543837
97,2851.76,0.30914,0.22749,0.93195,0.9906,0.98046,0.99291,0.9671,0.20988,0.13982,0.76445,0.000536081,0.000536081,0.000536081
98,2880.45,0.3117,0.22953,0.93092,0.98609,0.98681,0.99353,0.96852,0.2043,0.13826,0.76081,0.000528318,0.000528318,0.000528318
99,2909.35,0.30698,0.22774,0.92706,0.98668,0.9893,0.99381,0.96939,0.19407,0.13511,0.7571,0.000520548,0.000520548,0.000520548
100,2938.25,0.30718,0.22902,0.92509,0.98829,0.9872,0.99323,0.96962,0.1968,0.13081,0.75711,0.000512775,0.000512775,0.000512775
101,2967.17,0.3112,0.2274,0.93254,0.9886,0.98616,0.99366,0.96917,0.19977,0.12962,0.75787,0.000505,0.000505,0.000505
102,2996.04,0.30612,0.22031,0.93061,0.9848,0.98822,0.99324,0.96956,0.20149,0.14743,0.7616,0.000497225,0.000497225,0.000497225
103,3024.72,0.30322,0.2264,0.92611,0.98732,0.98543,0.99297,0.9686,0.20363,0.13291,0.75729,0.000489452,0.000489452,0.000489452
104,3053.4,0.30896,0.2233,0.92933,0.99408,0.97979,0.99296,0.96957,0.20003,0.1317,0.75906,0.000481682,0.000481682,0.000481682
105,3082.03,0.30899,0.22542,0.929,0.99293,0.97947,0.99266,0.96926,0.1996,0.1281,0.75832,0.000473919,0.000473919,0.000473919
106,3111.09,0.29849,0.22339,0.92639,0.98815,0.98586,0.99361,0.9683,0.20019,0.12843,0.75762,0.000466163,0.000466163,0.000466163
107,3139.99,0.30444,0.22178,0.92741,0.98538,0.98737,0.99252,0.96782,0.19668,0.1262,0.75489,0.000458416,0.000458416,0.000458416
108,3168.71,0.30057,0.21811,0.92618,0.99409,0.97805,0.99301,0.96908,0.19693,0.12736,0.75555,0.000450682,0.000450682,0.000450682
109,3197.53,0.29852,0.21609,0.92015,0.98829,0.98662,0.99301,0.96815,0.19759,0.13031,0.75481,0.00044296,0.00044296,0.00044296
110,3226.22,0.30189,0.22065,0.92638,0.98229,0.99029,0.99337,0.96985,0.19589,0.13281,0.7556,0.000435254,0.000435254,0.000435254
111,3255.25,0.30304,0.22739,0.92822,0.98828,0.98215,0.9931,0.96979,0.19464,0.13444,0.75512,0.000427565,0.000427565,0.000427565
112,3284.39,0.29907,0.21835,0.92423,0.98313,0.99183,0.99345,0.9702,0.19845,0.13009,0.75882,0.000419895,0.000419895,0.000419895
113,3313.52,0.29742,0.21628,0.92308,0.99008,0.98634,0.99369,0.97023,0.19516,0.12646,0.75602,0.000412246,0.000412246,0.000412246
114,3342.65,0.29895,0.21548,0.92229,0.9925,0.98133,0.9929,0.97001,0.18936,0.12148,0.75213,0.00040462,0.00040462,0.00040462
115,3371.52,0.30066,0.21671,0.92608,0.98935,0.98387,0.99303,0.97011,0.19466,0.12466,0.75499,0.000397019,0.000397019,0.000397019
116,3400.28,0.29974,0.21897,0.92589,0.99201,0.98154,0.99331,0.96987,0.19001,0.12505,0.75103,0.000389445,0.000389445,0.000389445
117,3428.98,0.29145,0.21304,0.91895,0.98557,0.98585,0.9933,0.97029,0.18908,0.12266,0.75188,0.000381899,0.000381899,0.000381899
118,3458.11,0.29431,0.21433,0.91966,0.98248,0.99134,0.99282,0.96977,0.19423,0.12448,0.7537,0.000374383,0.000374383,0.000374383
119,3487.22,0.29397,0.21291,0.92169,0.98772,0.98735,0.99244,0.96949,0.19303,0.12418,0.75404,0.000366899,0.000366899,0.000366899
120,3516.26,0.29112,0.21578,0.92002,0.98535,0.98807,0.99271,0.96891,0.19328,0.12323,0.75469,0.00035945,0.00035945,0.00035945
121,3544.96,0.29597,0.21601,0.92168,0.98521,0.98788,0.99247,0.96873,0.1963,0.12683,0.75403,0.000352037,0.000352037,0.000352037
122,3574,0.29673,0.21738,0.92098,0.98438,0.98759,0.99241,0.96964,0.19792,0.13003,0.75464,0.000344661,0.000344661,0.000344661
123,3602.76,0.29463,0.21317,0.92229,0.9867,0.98874,0.99286,0.96976,0.19716,0.12531,0.75442,0.000337325,0.000337325,0.000337325
124,3631.59,0.2873,0.21221,0.91971,0.98712,0.98894,0.99295,0.96979,0.19422,0.12473,0.7542,0.00033003,0.00033003,0.00033003
125,3660.68,0.29398,0.21415,0.91658,0.98723,0.98866,0.99344,0.96978,0.1944,0.12505,0.752,0.000322778,0.000322778,0.000322778
126,3689.54,0.29293,0.20698,0.92222,0.98763,0.98894,0.9931,0.97122,0.19301,0.12192,0.75093,0.000315572,0.000315572,0.000315572
127,3718.62,0.28252,0.20519,0.91591,0.98747,0.98876,0.99284,0.9706,0.19178,0.12516,0.74992,0.000308412,0.000308412,0.000308412
128,3747.53,0.28743,0.20699,0.91591,0.9874,0.98852,0.99281,0.97018,0.19184,0.12175,0.75179,0.0003013,0.0003013,0.0003013
129,3776.43,0.28866,0.20758,0.92112,0.98873,0.98781,0.99284,0.96984,0.18666,0.12115,0.75078,0.000294239,0.000294239,0.000294239
130,3805.18,0.2843,0.20997,0.9179,0.98688,0.98542,0.99283,0.971,0.1904,0.12426,0.74943,0.00028723,0.00028723,0.00028723
131,3834.02,0.28493,0.20644,0.91676,0.98729,0.9893,0.99293,0.97068,0.19062,0.12322,0.751,0.000280275,0.000280275,0.000280275
132,3862.92,0.28292,0.20424,0.916,0.98594,0.98808,0.99333,0.97101,0.19039,0.1248,0.7498,0.000273375,0.000273375,0.000273375
133,3891.88,0.28275,0.20125,0.91648,0.98556,0.98781,0.99308,0.97092,0.19186,0.12464,0.75147,0.000266532,0.000266532,0.000266532
134,3920.78,0.28716,0.20597,0.91896,0.98949,0.98425,0.99271,0.97064,0.19383,0.12607,0.7516,0.000259748,0.000259748,0.000259748
135,3949.66,0.28666,0.20564,0.91914,0.98968,0.98268,0.99245,0.97048,0.19079,0.12271,0.74913,0.000253024,0.000253024,0.000253024
136,3978.56,0.28733,0.20472,0.91888,0.98641,0.98399,0.99242,0.96942,0.19091,0.12581,0.74933,0.000246363,0.000246363,0.000246363
137,4007.41,0.28129,0.20566,0.9163,0.98736,0.98524,0.99244,0.97012,0.19258,0.12454,0.7492,0.000239766,0.000239766,0.000239766
138,4036.43,0.28169,0.20083,0.91664,0.98694,0.98449,0.99251,0.97059,0.19024,0.12478,0.74916,0.000233234,0.000233234,0.000233234
139,4065.23,0.27984,0.19853,0.91247,0.98601,0.98471,0.99268,0.97132,0.1906,0.12491,0.74963,0.000226769,0.000226769,0.000226769
140,4094.38,0.27564,0.19851,0.91268,0.98671,0.9845,0.99259,0.97101,0.19144,0.126,0.74951,0.000220372,0.000220372,0.000220372
141,4123.17,0.27605,0.19947,0.91137,0.98471,0.98652,0.99254,0.97002,0.19124,0.12437,0.74949,0.000214046,0.000214046,0.000214046
142,4152.13,0.28172,0.20477,0.91649,0.98494,0.98742,0.99286,0.97051,0.19004,0.1242,0.74844,0.000207792,0.000207792,0.000207792
143,4181.05,0.27684,0.2006,0.91408,0.98471,0.98708,0.99266,0.96931,0.19164,0.12599,0.74882,0.000201611,0.000201611,0.000201611
144,4209.83,0.27612,0.19659,0.91206,0.98446,0.98764,0.99263,0.96971,0.19123,0.12613,0.74955,0.000195505,0.000195505,0.000195505
145,4238.79,0.27448,0.19894,0.90958,0.98516,0.98725,0.99241,0.96981,0.1906,0.12204,0.74936,0.000189475,0.000189475,0.000189475
146,4267.65,0.27194,0.19306,0.91181,0.98583,0.98708,0.99251,0.97056,0.18963,0.12217,0.74943,0.000183523,0.000183523,0.000183523
147,4296.34,0.27137,0.19509,0.91075,0.98805,0.98158,0.99252,0.97038,0.18906,0.12118,0.7489,0.000177651,0.000177651,0.000177651
148,4325.32,0.27607,0.19925,0.91014,0.98589,0.98362,0.99238,0.96958,0.18885,0.12222,0.7492,0.000171859,0.000171859,0.000171859
149,4354.17,0.26751,0.19335,0.90897,0.98584,0.98371,0.99218,0.9689,0.1879,0.12357,0.74869,0.000166149,0.000166149,0.000166149
150,4383.02,0.27363,0.19686,0.90846,0.98405,0.9869,0.99207,0.96968,0.18791,0.12218,0.74843,0.000160523,0.000160523,0.000160523
151,4411.73,0.27016,0.19667,0.90822,0.98481,0.98842,0.99231,0.96962,0.18937,0.12309,0.74979,0.000154982,0.000154982,0.000154982
152,4440.51,0.27426,0.19477,0.91296,0.98534,0.98817,0.99246,0.9697,0.19018,0.12225,0.74994,0.000149527,0.000149527,0.000149527
153,4469.88,0.26853,0.1923,0.9067,0.98589,0.98806,0.99254,0.97029,0.18846,0.12159,0.7478,0.000144161,0.000144161,0.000144161
154,4498.87,0.26904,0.19547,0.91147,0.9867,0.98555,0.99268,0.97019,0.18932,0.12072,0.74761,0.000138883,0.000138883,0.000138883
155,4527.93,0.26634,0.18993,0.90553,0.98708,0.98521,0.9928,0.97045,0.18919,0.12137,0.74839,0.000133695,0.000133695,0.000133695
156,4557.65,0.26981,0.1921,0.90803,0.98668,0.98527,0.99282,0.97084,0.18946,0.1194,0.74888,0.000128599,0.000128599,0.000128599
157,4587.22,0.27195,0.1945,0.90819,0.98586,0.98773,0.99265,0.97088,0.18875,0.12486,0.74829,0.000123596,0.000123596,0.000123596
158,4616.19,0.27061,0.19446,0.91133,0.98743,0.98955,0.99281,0.97066,0.18979,0.12246,0.74871,0.000118687,0.000118687,0.000118687
159,4645.41,0.26759,0.18882,0.90946,0.98686,0.98886,0.993,0.97073,0.19018,0.11709,0.74845,0.000113873,0.000113873,0.000113873
160,4674.51,0.26704,0.18918,0.90652,0.98675,0.98872,0.99311,0.97124,0.18987,0.11738,0.74811,0.000109156,0.000109156,0.000109156
161,4703.48,0.2645,0.18994,0.90626,0.98519,0.98673,0.99298,0.97191,0.18837,0.11788,0.74753,0.000104537,0.000104537,0.000104537
162,4732.49,0.26957,0.19246,0.90899,0.98291,0.98739,0.99292,0.97193,0.1878,0.11796,0.74761,0.000100016,0.000100016,0.000100016
163,4761.8,0.26612,0.1929,0.90664,0.98933,0.97948,0.99279,0.97168,0.18697,0.11884,0.74733,9.55951e-05,9.55951e-05,9.55951e-05
164,4790.97,0.26705,0.19298,0.90772,0.98834,0.98015,0.99264,0.97084,0.18775,0.1197,0.74715,9.12754e-05,9.12754e-05,9.12754e-05
165,4820.29,0.2633,0.18739,0.90147,0.97988,0.98836,0.99268,0.97052,0.18809,0.1197,0.7473,8.70577e-05,8.70577e-05,8.70577e-05
166,4849.41,0.25948,0.18678,0.90506,0.98151,0.98654,0.99271,0.97091,0.18813,0.11986,0.74688,8.29431e-05,8.29431e-05,8.29431e-05
167,4878.7,0.26504,0.19215,0.90653,0.9815,0.98671,0.99269,0.97141,0.18748,0.12008,0.74681,7.89327e-05,7.89327e-05,7.89327e-05
168,4907.72,0.26643,0.19023,0.90317,0.98295,0.98799,0.99267,0.97138,0.18712,0.11899,0.74614,7.50274e-05,7.50274e-05,7.50274e-05
169,4936.8,0.26193,0.18962,0.90381,0.98306,0.98794,0.99275,0.97091,0.187,0.11849,0.7463,7.12282e-05,7.12282e-05,7.12282e-05
170,4965.68,0.26298,0.19078,0.90843,0.98295,0.98805,0.99283,0.97127,0.18702,0.1182,0.74602,6.7536e-05,6.7536e-05,6.7536e-05
171,4994.33,0.26118,0.1833,0.90414,0.98296,0.98806,0.9928,0.97135,0.18664,0.11797,0.74581,6.39518e-05,6.39518e-05,6.39518e-05
172,5023,0.26201,0.1896,0.90537,0.983,0.98805,0.9929,0.97161,0.18597,0.12393,0.74539,6.04763e-05,6.04763e-05,6.04763e-05
173,5051.74,0.2613,0.18694,0.90407,0.98286,0.98827,0.99296,0.97101,0.18671,0.11851,0.74608,5.71106e-05,5.71106e-05,5.71106e-05
174,5080.75,0.26416,0.18785,0.90463,0.98281,0.98827,0.99294,0.97164,0.18633,0.12224,0.74555,5.38554e-05,5.38554e-05,5.38554e-05
175,5109.41,0.25837,0.18771,0.9049,0.98429,0.98988,0.99295,0.97188,0.18616,0.11878,0.74564,5.07115e-05,5.07115e-05,5.07115e-05
176,5138.36,0.25735,0.18397,0.90343,0.9828,0.98831,0.99288,0.97153,0.18629,0.11702,0.74556,4.76796e-05,4.76796e-05,4.76796e-05
177,5167.38,0.26187,0.18829,0.90601,0.98283,0.98833,0.9929,0.9715,0.18655,0.11786,0.74558,4.47606e-05,4.47606e-05,4.47606e-05
178,5196.22,0.25911,0.18214,0.9011,0.98283,0.98829,0.99293,0.97126,0.18702,0.11823,0.74551,4.19552e-05,4.19552e-05,4.19552e-05
179,5225.06,0.26157,0.18738,0.90775,0.98447,0.98974,0.99301,0.97157,0.18699,0.1171,0.7457,3.9264e-05,3.9264e-05,3.9264e-05
180,5253.86,0.26253,0.18274,0.90277,0.98447,0.98977,0.99305,0.9712,0.18719,0.11611,0.74595,3.66877e-05,3.66877e-05,3.66877e-05
181,5282.86,0.25749,0.18522,0.8997,0.98442,0.98981,0.99308,0.97127,0.18754,0.11704,0.74597,3.4227e-05,3.4227e-05,3.4227e-05
182,5311.67,0.25889,0.18469,0.9024,0.98442,0.98974,0.99309,0.97118,0.18745,0.11793,0.74605,3.18825e-05,3.18825e-05,3.18825e-05
